Year,State,Top10_adj,Top5_adj,Top1_adj,Top05_adj,Top01_adj,Top001_adj
2008,Wisconsin,41.77,29.55,16.34,12.95,7.70,3.54
2008,Wyoming,47.83,39.78,27.85,24.59,18.76,12.32
2009,United States,46.50,34.11,18.12,14.15,8.30,3.89
2009,Alabama,45.01,31.28,15.44,11.80,6.57,2.87
2009,Alaska,32.98,23.83,11.47,8.55,4.49,1.80
2009,Arizona,47.65,33.11,16.36,12.44,6.85,2.94
2009,Arkansas,46.47,33.65,17.42,13.77,8.30,4.05
2009,California,47.30,35.82,18.72,14.54,8.42,3.89
2009,Colorado,43.22,31.67,16.04,12.25,6.81,2.97
2009,Connecticut,48.00,40.82,23.68,19.54,13.00,7.32
2009,Delaware,40.53,28.37,13.89,10.43,5.59,2.30
2009,District of Columbia,52.11,42.39,23.16,18.53,11.48,5.84
2009,Florida,53.12,40.16,23.15,18.86,12.19,6.58
2009,Georgia,46.19,32.21,15.94,12.06,6.57,2.78
2009,Hawaii,37.12,25.61,13.01,9.99,5.63,2.50
2009,Idaho,40.11,28.05,13.85,10.61,5.96,2.63
2009,Illinois,46.82,34.96,18.60,14.54,8.53,4.01
2009,Indiana,40.89,27.79,13.37,10.05,5.39,2.23
2009,Iowa,38.15,25.61,12.19,9.08,4.76,1.91
2009,Kansas,39.71,27.97,14.34,11.03,6.23,2.78
2009,Kentucky,43.37,29.92,14.04,10.50,5.57,2.27
2009,Louisiana,42.88,30.48,15.84,12.31,7.13,3.29
2009,Maine,39.95,27.23,12.63,9.35,4.84,1.90
2009,Maryland,39.27,29.54,13.66,10.10,5.21,2.04
2009,Massachusetts,46.18,36.42,18.89,14.72,8.58,3.99
2009,Michigan,46.12,31.15,15.05,11.32,6.08,2.52
2009,Minnesota,42.40,30.68,15.53,11.84,6.56,2.84
2009,Mississippi,42.88,30.05,14.00,10.58,5.74,2.41
2009,Missouri,42.46,29.56,14.83,11.35,6.34,2.78
2009,Montana,42.72,30.85,16.29,12.88,7.78,3.81
2009,Nebraska,36.98,25.67,13.11,10.08,5.69,2.53
2009,Nevada,49.63,36.83,21.69,17.90,11.92,6.71
2009,New Hampshire,39.69,29.07,14.81,11.34,6.34,2.79
2009,New Jersey,46.76,37.15,18.29,14.02,7.86,3.47
2009,New Mexico,43.68,29.89,14.20,10.71,5.79,2.42
2009,New York,56.01,45.26,27.62,23.05,15.75,9.21
2009,North Carolina,41.59,28.64,13.84,10.37,5.52,2.26
2009,North Dakota,38.22,26.86,13.61,10.39,5.76,2.50
2009,Ohio,41.54,28.53,13.70,10.27,5.48,2.25
2009,Oklahoma,41.41,29.90,15.87,12.49,7.45,3.59
2009,Oregon,44.45,30.14,14.32,10.65,5.57,2.23
2009,Pennsylvania,44.31,31.67,16.12,12.33,6.89,3.02
2009,Rhode Island,43.24,30.14,14.74,11.07,5.92,2.44
2009,South Carolina,44.70,30.71,14.44,10.78,5.69,2.30
2009,South Dakota,39.19,28.86,15.86,12.65,7.79,3.92
2009,Tennessee,44.16,31.57,15.93,12.25,6.93,3.09
2009,Texas,45.73,33.88,18.16,14.25,8.44,4.02
2009,Utah,42.85,29.97,15.73,12.28,7.18,3.36
2009,Vermont,40.37,27.40,13.28,9.96,5.32,2.18
2009,Virginia,40.06,29.91,13.54,9.92,5.00,1.90
2009,Washington,42.50,30.91,15.62,11.91,6.60,2.86
2009,West Virginia,45.14,31.40,14.99,11.54,6.55,2.93
2009,Wisconsin,42.32,29.37,15.45,12.10,7.13,3.37
2009,Wyoming,41.67,32.30,20.08,16.89,11.76,7.07
2010,United States,48.04,35.85,19.86,15.83,9.66,4.78
2010,Alabama,46.88,32.88,16.98,12.60,7.79,4.00
2010,Alaska,32.54,23.59,11.36,8.74,4.44,1.66
2010,Arizona,49.57,34.56,17.18,12.76,7.55,3.40
2010,Arkansas,46.90,33.65,17.50,12.88,8.14,4.62
2010,California,49.76,38.49,21.80,17.20,10.92,5.59
2010,Colorado,46.11,34.53,18.42,14.64,8.93,4.45
2010,Connecticut,52.19,44.79,29.19,23.59,15.58,8.63
2010,Delaware,40.97,28.67,13.58,10.16,5.29,1.95
2010,District of Columbia,49.76,40.24,23.04,16.78,9.65,4.22
2010,Florida,52.90,40.12,23.74,19.08,11.90,6.03
2010,Georgia,47.16,33.02,16.41,12.42,6.92,2.95
2010,Hawaii,35.60,24.21,11.49,8.37,4.85,2.16
2010,Idaho,40.89,28.48,14.16,10.20,5.83,2.51
2010,Illinois,48.76,36.98,20.64,16.05,9.61,4.52
2010,Indiana,41.25,28.07,13.68,9.84,5.40,2.18
2010,Iowa,38.87,26.25,12.55,9.03,4.88,2.04
2010,Kansas,41.90,30.16,16.09,12.58,7.64,3.79
2010,Kentucky,44.63,31.04,15.23,10.81,6.22,2.93
2010,Louisiana,42.79,30.38,15.96,12.26,7.03,3.09
2010,Maine,40.50,27.60,12.85,8.94,4.83,2.07
2010,Maryland,40.00,30.29,14.71,11.18,6.26,2.66
2010,Massachusetts,50.03,40.57,23.93,18.33,11.94,6.26
2010,Michigan,48.15,33.07,16.76,12.51,7.61,3.73
2010,Minnesota,44.29,32.89,17.35,13.52,7.85,3.64
2010,Mississippi,45.66,32.78,17.36,12.69,8.21,4.87
2010,Missouri,44.42,31.35,16.47,12.52,7.59,3.63
2010,Montana,41.85,29.64,15.25,11.27,6.76,3.36
2010,Nebraska,38.75,27.87,15.21,11.93,7.49,3.84
2010,Nevada,51.78,39.34,24.93,20.72,14.61,8.83
2010,New Hampshire,41.53,31.23,16.94,13.77,9.07,5.20
2010,New Jersey,47.85,38.37,20.54,14.74,8.43,3.62
2010,New Mexico,44.44,30.43,14.67,10.42,6.22,3.03
2010,New York,58.35,47.61,31.20,24.72,16.44,8.94
2010,North Carolina,43.78,30.19,14.44,10.61,5.86,2.40
2010,North Dakota,38.57,28.32,14.76,11.40,6.31,2.71
2010,Ohio,43.19,29.95,14.81,10.85,6.13,2.64
2010,Oklahoma,41.26,29.63,15.73,12.06,6.97,3.10
2010,Oregon,46.60,31.69,14.90,10.74,6.01,2.62
2010,Pennsylvania,45.31,32.92,17.17,13.47,7.91,3.76
2010,Rhode Island,44.12,31.29,15.87,12.20,7.21,3.32
2010,South Carolina,46.17,31.77,15.13,10.67,5.81,2.40
2010,South Dakota,39.05,28.54,15.71,12.28,7.22,3.42
2010,Tennessee,45.72,32.95,17.20,13.01,7.85,3.74
2010,Texas,47.17,35.71,20.24,15.94,9.84,4.88
2010,Utah,43.34,30.30,15.75,11.96,7.07,3.20
2010,Vermont,40.05,27.10,12.63,9.07,4.97,2.10
2010,Virginia,42.03,31.95,15.74,12.30,7.38,3.58
2010,Washington,44.11,32.46,16.78,13.32,7.77,3.64
2010,West Virginia,43.75,29.72,14.08,9.45,5.14,2.27
2010,Wisconsin,42.85,30.02,15.82,12.06,7.28,3.49
2010,Wyoming,48.32,39.30,27.79,23.78,18.14,12.26
2011,United States,48.13,35.89,19.65,15.55,9.27,4.32
2011,Alabama,47.10,32.46,16.31,12.12,7.19,3.36
2011,Alaska,31.94,22.88,10.60,8.08,3.85,1.29
2011,Arizona,50.08,34.49,16.98,12.81,7.34,3.15
2011,Arkansas,47.29,33.75,17.70,13.32,8.49,4.60
2011,California,49.49,38.26,21.33,16.64,10.27,4.94
2011,Colorado,46.88,35.52,19.30,15.31,9.47,4.67
2011,Connecticut,51.85,43.28,27.22,21.81,13.52,6.76
2011,Delaware,40.54,28.30,13.27,10.06,5.11,1.81
2011,District of Columbia,49.81,40.25,22.76,16.66,9.43,3.99
2011,Florida,54.73,41.38,24.68,19.96,12.48,6.23
2011,Georgia,47.05,32.96,16.20,12.42,6.73,2.73
2011,Hawaii,35.43,23.96,10.94,7.97,4.29,1.70
2011,Idaho,41.55,28.64,14.20,10.39,5.90,2.49
2011,Illinois,48.54,36.64,20.00,15.44,8.99,3.97
2011,Indiana,41.77,28.11,13.66,10.00,5.46,2.18
2011,Iowa,38.59,26.23,12.36,9.05,4.79,1.84
2011,Kansas,41.37,29.82,15.69,12.44,7.27,3.41
2011,Kentucky,44.21,30.06,14.21,10.01,5.30,2.14
2011,Louisiana,42.14,29.00,14.34,10.73,5.69,2.15
2011,Maine,41.23,27.62,12.65,8.88,4.58,1.74
2011,Maryland,40.49,30.72,14.91,11.29,6.30,2.61
2011,Massachusetts,51.15,41.48,24.23,18.39,11.54,5.65
2011,Michigan,47.54,32.62,16.06,12.08,6.87,2.96
2011,Minnesota,43.18,32.00,16.32,12.46,6.93,2.93
2011,Mississippi,42.51,29.01,13.36,9.00,4.51,1.66
2011,Missouri,45.23,31.49,16.22,12.42,7.20,3.22
2011,Montana,41.58,28.75,14.35,10.63,5.98,2.65
2011,Nebraska,35.36,25.03,12.78,9.90,5.60,2.44
2011,Nevada,50.27,37.17,22.50,18.60,12.05,6.34
2011,New Hampshire,41.37,30.93,16.25,13.18,8.17,4.16
2011,New Jersey,48.82,38.39,20.74,14.80,8.29,3.41
2011,New Mexico,43.64,29.23,13.46,9.44,5.15,2.09
2011,New York,58.49,47.67,31.10,24.59,15.97,8.30
2011,North Carolina,45.58,31.36,14.94,11.18,6.07,2.44
2011,North Dakota,39.63,30.06,16.24,12.22,6.90,2.90
2011,Ohio,44.10,30.32,15.01,11.22,6.20,2.56
2011,Oklahoma,43.35,31.18,16.94,13.40,7.61,3.34
2011,Oregon,46.89,31.95,14.94,11.01,6.05,2.54
2011,Pennsylvania,45.11,32.69,16.74,13.20,7.37,3.23
2011,Rhode Island,46.08,32.89,17.09,13.48,8.15,3.94
2011,South Carolina,46.13,31.22,14.49,10.27,5.29,1.92
2011,South Dakota,39.83,28.89,16.06,12.76,7.28,3.28
2011,Tennessee,45.41,32.16,16.28,12.33,6.96,2.94
2011,Texas,47.59,36.34,20.81,16.34,10.06,4.85
2011,Utah,42.60,29.70,15.11,11.55,6.45,2.70
2011,Vermont,41.60,28.65,14.09,10.62,6.32,2.95
2011,Virginia,42.04,31.79,15.17,11.63,6.57,2.83
2011,Washington,45.39,33.65,17.51,13.98,8.29,3.91
2011,West Virginia,45.11,30.55,15.01,10.57,5.98,2.78
2011,Wisconsin,42.37,29.67,15.44,11.91,6.92,3.12
2011,Wyoming,42.10,33.16,21.63,17.96,12.35,7.06
2012,United States,50.60,38.82,22.83,18.59,11.71,5.81
2012,Alabama,47.65,32.89,16.90,13.27,7.57,3.25
2012,Alaska,33.18,24.31,11.98,9.38,4.88,1.82
2012,Arizona,50.35,35.66,18.70,15.21,8.82,3.96
2012,Arkansas,48.84,35.69,20.49,16.81,11.53,6.66
2012,California,53.13,42.35,25.78,20.97,13.75,7.20
2012,Colorado,48.58,37.78,21.68,17.48,11.09,5.55
2012,Connecticut,57.52,48.23,31.96,26.91,17.52,9.38
2012,Delaware,43.29,30.86,15.36,12.42,6.52,2.53
2012,District of Columbia,56.08,46.02,28.38,22.93,14.41,7.20
2012,Florida,60.96,47.35,30.50,25.48,16.73,8.82
2012,Georgia,48.86,35.21,18.51,14.97,8.38,3.61
2012,Hawaii,37.57,26.07,12.85,10.16,5.88,2.61
2012,Idaho,44.41,31.27,17.08,13.80,8.26,3.86
2012,Illinois,51.04,39.69,23.26,18.50,11.40,5.43
2012,Indiana,42.40,29.23,14.95,11.78,6.45,2.61
2012,Iowa,41.49,29.46,15.10,12.17,6.57,2.72
2012,Kansas,41.93,31.18,17.43,14.11,8.47,3.99
2012,Kentucky,44.84,30.72,15.34,11.71,6.55,2.68
2012,Louisiana,47.28,34.15,18.72,15.17,8.47,3.58
2012,Maine,43.29,29.33,14.29,10.90,5.90,2.29
2012,Maryland,41.78,32.09,16.40,12.67,7.23,3.06
2012,Massachusetts,53.27,43.33,26.28,20.95,13.27,6.65
2012,Michigan,49.56,35.56,19.43,16.03,9.70,4.70
2012,Minnesota,45.20,34.53,18.93,14.75,8.68,3.87
2012,Mississippi,44.99,31.19,15.45,11.55,6.36,2.48
2012,Missouri,46.60,33.30,18.33,15.09,8.86,4.11
2012,Montana,45.59,32.53,17.90,14.68,8.75,4.17
2012,Nebraska,40.34,30.06,17.01,13.82,8.35,3.95
2012,Nevada,58.06,44.85,30.02,26.31,18.53,10.98
2012,New Hampshire,42.01,31.97,17.49,14.30,9.01,4.52
2012,New Jersey,50.31,39.37,22.23,16.96,9.82,4.29
2012,New Mexico,45.76,31.22,15.47,11.87,6.90,2.93
2012,New York,60.33,50.02,34.15,28.13,18.79,10.26
2012,North Carolina,45.80,32.18,16.23,13.00,7.17,3.02
2012,North Dakota,43.30,34.81,21.02,16.12,9.73,4.52
2012,Ohio,45.29,31.88,16.74,13.49,7.38,3.07
2012,Oklahoma,46.24,34.09,20.02,16.66,10.22,4.96
2012,Oregon,46.95,32.97,16.38,13.06,7.21,3.04
2012,Pennsylvania,47.16,34.98,19.17,15.52,9.26,4.31
2012,Rhode Island,45.62,33.07,17.66,14.65,8.66,4.10
2012,South Carolina,47.75,32.85,16.45,12.76,7.11,2.89
2012,South Dakota,44.81,34.13,20.34,16.11,9.60,4.37
2012,Tennessee,47.46,34.27,18.81,15.43,9.07,4.18
2012,Texas,50.23,39.48,24.25,19.66,12.57,6.34
2012,Utah,44.47,33.06,19.12,15.78,9.65,4.64
2012,Vermont,41.76,29.27,14.71,11.72,6.53,2.75
2012,Virginia,43.03,33.04,16.86,13.28,7.86,3.55
2012,Washington,47.48,36.51,20.72,16.91,10.75,5.44
2012,West Virginia,44.32,29.39,13.79,9.78,5.00,1.81
2012,Wisconsin,43.91,31.76,17.65,14.59,8.48,3.87
2012,Wyoming,45.59,36.92,25.49,21.68,15.18,8.81
2013,United States,48.63,36.44,20.01,15.81,9.43,4.47
2013,Alabama,46.34,30.83,14.67,10.93,5.70,2.15
2013,Alaska,32.15,23.24,10.47,8.02,3.88,1.34
2013,Arizona,49.33,33.97,16.49,12.79,6.94,2.87
2013,Arkansas,46.86,32.79,17.10,13.28,8.37,4.59
2013,California,51.33,40.05,22.69,17.67,10.94,5.40
2013,Colorado,43.50,32.77,16.72,12.82,7.29,3.19
2013,Connecticut,56.15,45.79,29.54,24.37,15.47,8.21
2013,Delaware,41.92,29.22,13.39,10.39,5.01,1.74
2013,District of Columbia,51.21,39.97,22.26,16.63,9.20,3.87
2013,Florida,58.14,43.75,26.08,21.00,12.89,6.32
2013,Georgia,47.92,33.87,16.69,13.18,6.82,2.70
2013,Hawaii,37.69,25.43,11.55,8.66,4.71,2.01
2013,Idaho,41.44,28.20,13.99,10.73,5.84,2.39
2013,Illinois,47.79,36.39,19.99,15.50,9.20,4.28
2013,Indiana,40.55,27.61,13.41,10.24,5.38,2.10
2013,Iowa,37.87,26.01,12.08,9.19,4.62,1.74
2013,Kansas,39.28,28.63,15.12,12.04,6.98,3.27
2013,Kentucky,45.15,30.02,14.03,10.13,5.27,2.08
2013,Louisiana,45.24,31.72,16.34,13.00,7.01,2.93
2013,Maine,43.31,28.47,12.73,9.17,4.55,1.65
2013,Maryland,41.55,31.08,14.67,11.00,5.87,2.34
2013,Massachusetts,52.33,41.23,24.41,18.87,11.80,5.93
2013,Michigan,47.79,33.40,16.97,13.44,7.63,3.45
2013,Minnesota,42.97,32.17,16.28,12.26,6.75,2.81
2013,Mississippi,44.20,29.68,13.67,9.59,4.87,1.86
2013,Missouri,45.02,31.37,16.19,12.81,7.27,3.29
2013,Montana,41.39,28.41,13.79,10.58,5.68,2.38
2013,Nebraska,37.30,26.49,13.25,10.49,5.61,2.37
2013,Nevada,56.45,42.89,27.77,23.88,16.63,10.07
2013,New Hampshire,40.45,30.05,14.91,11.87,6.94,3.28
2013,New Jersey,49.50,37.62,20.72,15.34,8.68,3.74
2013,New Mexico,45.73,30.05,13.93,10.16,5.64,2.46
2013,New York,59.16,48.33,32.08,25.77,16.97,9.28
2013,North Carolina,46.53,31.90,14.86,11.36,5.71,2.14
2013,North Dakota,40.06,31.17,17.12,12.65,7.05,2.95
2013,Ohio,43.44,29.75,14.50,11.15,5.76,2.24
2013,Oklahoma,40.81,29.20,15.72,12.74,7.21,3.26
2013,Oregon,46.45,32.13,15.06,11.60,6.14,2.50
2013,Pennsylvania,45.22,32.63,16.40,12.86,7.01,2.99
2013,Rhode Island,44.54,31.77,16.01,12.79,7.06,3.13
2013,South Carolina,48.38,32.30,15.13,11.20,5.83,2.17
2013,South Dakota,41.21,30.13,16.39,12.69,7.16,3.17
2013,Tennessee,46.55,32.45,16.60,13.05,7.28,3.21
2013,Texas,47.70,36.41,20.67,16.24,9.85,4.74
2013,Utah,41.44,29.79,15.61,12.64,7.16,3.25
2013,Vermont,40.45,27.91,13.16,10.12,5.41,2.19
2013,Virginia,42.33,31.57,14.53,11.00,5.85,2.33
2013,Washington,45.00,33.81,17.50,13.74,8.12,3.82
2013,West Virginia,43.56,27.97,12.36,8.32,3.86,1.35
2013,Wisconsin,42.39,30.15,15.91,12.82,7.36,3.39
2013,Wyoming,49.69,40.54,29.05,25.38,19.19,12.90
2014,United States,49.86,37.91,21.52,17.23,10.57,5.13
2014,Alabama,46.87,31.21,15.05,11.62,6.16,2.39
2014,Alaska,32.45,23.78,10.76,8.10,4.04,1.45
2014,Arizona,48.47,33.96,16.92,13.73,7.38,3.06
2014,Arkansas,46.90,32.88,17.94,14.68,9.64,5.45
2014,California,53.37,42.31,24.90,19.64,12.34,6.18
2014,Colorado,44.46,34.18,18.23,14.04,8.18,3.65
2014,Connecticut,57.51,46.43,30.20,25.43,16.20,8.58
2014,Delaware,43.50,30.50,14.35,11.44,5.74,2.14
2014,District of Columbia,52.36,40.45,23.25,18.21,10.41,4.62
2014,Florida,59.26,45.64,28.40,23.25,14.82,7.60
2014,Georgia,49.79,35.68,18.51,14.93,8.38,3.68
2014,Hawaii,37.02,25.43,11.79,9.29,5.09,2.14
2014,Idaho,42.80,29.28,14.73,11.70,6.41,2.72
2014,Illinois,48.17,37.24,21.08,16.51,10.02,4.76
2014,Indiana,41.60,28.45,14.07,11.14,5.91,2.35
2014,Iowa,39.15,27.01,12.93,10.23,5.27,2.05
2014,Kansas,40.19,29.94,16.34,13.11,7.92,3.80
2014,Kentucky,48.15,32.24,15.69,11.90,6.68,2.99
2014,Louisiana,45.02,32.12,17.17,14.13,8.12,3.73
2014,Maine,43.42,28.69,12.87,9.62,4.80,1.67
2014,Maryland,43.70,32.76,15.90,12.18,6.68,2.73
2014,Massachusetts,55.15,43.00,26.21,21.29,13.36,6.79
2014,Michigan,48.70,34.25,17.57,14.38,8.00,3.53
2014,Minnesota,44.43,33.66,17.72,13.66,7.94,3.55
2014,Mississippi,45.13,30.10,14.02,10.25,5.34,2.03
2014,Missouri,46.06,32.57,17.37,14.35,8.54,4.17
2014,Montana,42.16,30.11,15.62,12.71,7.12,3.16
2014,Nebraska,39.18,28.53,15.60,12.87,7.81,3.88
2014,Nevada,53.01,39.68,24.58,20.98,13.74,7.45
2014,New Hampshire,41.97,31.62,16.03,12.71,7.49,3.44
2014,New Jersey,50.15,37.45,20.93,16.16,9.10,3.92
2014,New Mexico,47.77,31.50,14.75,11.12,6.27,2.71
2014,New York,61.98,51.14,34.31,28.66,19.10,10.64
2014,North Carolina,46.87,32.85,16.09,12.93,6.77,2.76
2014,North Dakota,41.74,32.52,18.52,13.98,7.90,3.37
2014,Ohio,44.24,30.86,15.63,12.63,6.75,2.82
2014,Oklahoma,39.53,28.77,15.73,12.66,7.28,3.26
2014,Oregon,48.00,33.60,16.17,13.00,6.86,2.82
2014,Pennsylvania,46.05,33.71,17.48,13.79,7.78,3.38
2014,Rhode Island,46.35,33.74,17.91,14.74,8.79,4.25
2014,South Carolina,48.83,32.60,15.56,11.97,6.34,2.47
2014,South Dakota,41.39,30.99,17.33,13.48,7.75,3.40
2014,Tennessee,46.61,33.25,17.94,14.81,8.64,4.10
2014,Texas,48.67,37.87,22.43,17.87,11.12,5.49
2014,Utah,43.00,31.25,16.88,13.79,8.08,3.74
2014,Vermont,42.04,29.54,14.51,11.74,6.19,2.49
2014,Virginia,43.76,32.77,15.97,12.38,7.06,3.07
2014,Washington,47.16,36.36,19.93,15.91,9.95,4.97
2014,West Virginia,45.22,29.17,13.60,9.89,5.19,2.20
2014,Wisconsin,42.80,30.46,15.97,13.08,7.36,3.29
2014,Wyoming,48.59,39.31,27.36,23.78,17.30,10.84
2015,United States,49.98,38.02,21.59,17.29,10.61,5.11
2015,Alabama,46.97,31.57,15.51,12.31,6.51,2.57
2015,Alaska,33.00,24.21,11.01,8.26,4.12,1.44
2015,Arizona,49.14,34.63,17.46,14.24,7.70,3.19
2015,Arkansas,47.38,32.91,17.89,14.77,9.56,5.28
2015,California,53.73,42.21,25.16,20.03,12.61,6.34
2015,Colorado,44.94,34.37,18.06,13.85,7.94,3.44
2015,Connecticut,56.48,44.65,28.75,24.19,15.05,7.68
2015,Delaware,43.09,30.55,14.72,11.88,6.36,2.59
2015,District of Columbia,52.24,39.83,23.63,19.20,11.28,5.25
2015,Florida,60.24,46.59,29.46,24.37,15.79,8.27
2015,Georgia,48.27,34.85,18.03,14.34,7.95,3.34
2015,Hawaii,37.45,25.96,12.19,9.85,5.39,2.30
2015,Idaho,41.70,28.90,14.73,12.01,6.53,2.76
2015,Illinois,49.48,38.14,21.79,17.24,10.53,5.04
2015,Indiana,41.71,28.72,14.38,11.65,6.10,2.41
2015,Iowa,37.64,26.15,12.48,10.03,5.07,1.97
2015,Kansas,40.96,29.79,15.67,12.53,7.20,3.22
2015,Kentucky,46.66,31.11,15.30,12.02,6.72,2.92
2015,Louisiana,44.50,30.55,15.22,12.33,6.51,2.61
2015,Maine,42.39,28.19,12.54,9.55,4.63,1.57
2015,Maryland,42.01,30.72,15.53,11.70,6.41,2.58
2015,Massachusetts,54.42,41.67,25.31,20.74,12.88,6.44
2015,Michigan,48.74,34.22,17.66,14.63,8.22,3.70
2015,Minnesota,43.95,33.44,17.54,13.36,7.63,3.29
2015,Mississippi,46.23,30.44,14.05,10.31,5.24,1.93
2015,Missouri,45.38,32.29,17.16,14.16,8.19,3.78
2015,Montana,42.15,29.49,14.93,12.22,6.65,2.87
2015,Nebraska,36.57,26.10,13.36,10.67,5.80,2.40
2015,Nevada,53.12,39.85,24.93,21.39,14.25,7.88
2015,New Hampshire,42.76,32.10,16.15,12.78,7.55,3.48
2015,New Jersey,51.02,37.64,20.87,16.19,8.97,3.77
2015,New Mexico,45.87,29.69,13.45,10.13,5.37,2.10
2015,New York,61.25,50.30,33.02,27.79,18.17,9.87
2015,North Carolina,48.13,34.00,17.12,13.86,7.58,3.23
2015,North Dakota,37.84,28.21,14.67,10.87,5.70,2.15
2015,Ohio,43.78,30.49,15.36,12.51,6.64,2.74
2015,Oklahoma,41.07,29.22,15.49,12.64,7.23,3.28
2015,Oregon,46.69,33.45,16.36,12.98,7.02,2.90
2015,Pennsylvania,46.24,34.16,18.15,14.46,8.53,3.93
2015,Rhode Island,45.35,32.28,16.11,13.08,7.18,3.04
2015,South Carolina,47.72,32.43,15.67,12.48,6.29,2.34
2015,South Dakota,41.46,30.58,17.02,13.37,7.64,3.33
2015,Tennessee,47.52,33.61,17.92,14.74,8.41,3.82
2015,Texas,47.82,36.58,20.79,16.44,9.92,4.65
2015,Utah,41.28,30.28,16.26,13.01,7.50,3.33
2015,Vermont,41.00,28.58,13.70,11.11,5.91,2.43
2015,Virginia,43.87,32.31,15.85,12.22,6.85,2.89
2015,Washington,47.26,36.61,20.01,15.83,9.86,4.86
2015,West Virginia,46.40,29.53,13.27,9.43,4.56,1.63
2015,Wisconsin,42.71,30.52,16.06,13.04,7.36,3.25
2015,Wyoming,44.87,35.80,24.25,20.96,14.95,9.07
2016,United States,49.49,37.36,20.74,16.48,9.95,4.77
2016,Alabama,49.06,32.94,16.33,12.97,6.99,2.91
2016,Alaska,32.84,23.57,10.50,8.01,3.80,1.27
2016,Arizona,49.47,34.91,17.49,14.14,7.66,3.26
2016,Arkansas,49.11,34.44,19.38,16.22,10.89,6.49
2016,California,53.06,41.13,24.38,19.32,12.17,6.21
2016,Colorado,47.46,36.17,19.05,14.72,8.62,3.92
2016,Connecticut,53.84,41.83,25.94,21.48,12.79,6.24
2016,Delaware,45.28,31.47,14.50,11.60,5.71,2.08
2016,District of Columbia,50.90,38.24,21.93,17.47,9.77,4.30
2016,Florida,55.77,41.88,25.12,20.68,13.01,6.65
2016,Georgia,48.04,34.32,17.30,13.69,7.39,3.05
2016,Hawaii,38.50,26.79,12.71,10.31,5.62,2.47
2016,Idaho,44.23,30.91,16.22,13.40,7.58,3.50
2016,Illinois,48.20,36.93,20.49,15.92,9.41,4.35
2016,Indiana,43.15,29.74,15.09,12.27,6.70,2.91
2016,Iowa,38.23,26.36,12.45,9.97,5.02,1.96
2016,Kansas,41.17,29.64,15.24,12.12,6.78,2.99
2016,Kentucky,47.20,31.51,15.50,12.19,6.81,3.00
2016,Louisiana,47.47,32.74,16.58,13.46,7.04,2.88
2016,Maine,44.32,30.02,14.11,11.10,5.74,2.20
2016,Maryland,42.32,30.87,15.60,11.76,6.42,2.62
2016,Massachusetts,54.30,41.20,24.46,19.71,11.98,5.88
2016,Michigan,50.21,35.73,18.89,15.62,9.08,4.31
2016,Minnesota,44.27,33.59,17.61,13.49,7.77,3.46
2016,Mississippi,47.64,31.51,15.03,11.24,6.01,2.51
2016,Missouri,45.97,32.57,17.20,14.21,8.15,3.79
2016,Montana,42.85,29.86,14.80,11.98,6.41,2.76
2016,Nebraska,37.32,26.71,13.68,10.92,6.02,2.59
2016,Nevada,57.33,43.97,28.86,25.05,17.56,10.63
2016,New Hampshire,43.60,32.98,17.26,13.63,8.39,4.16
2016,New Jersey,50.81,36.99,20.42,15.79,8.76,3.74
2016,New Mexico,46.01,29.84,13.68,10.38,5.68,2.39
2016,New York,58.25,47.24,30.14,24.89,15.84,8.36
2016,North Carolina,48.47,34.26,16.92,13.50,7.23,3.02
2016,North Dakota,38.80,27.77,14.04,10.97,5.95,2.52
2016,Ohio,43.45,30.32,15.19,12.24,6.43,2.62
2016,Oklahoma,43.52,29.91,15.20,12.33,6.78,2.98
2016,Oregon,47.67,34.29,16.84,13.32,7.30,3.11
2016,Pennsylvania,45.51,33.44,17.35,13.68,7.86,3.55
2016,Rhode Island,45.98,32.92,16.45,13.17,7.31,3.21
2016,South Carolina,48.55,33.39,16.36,13.19,6.74,2.63
2016,South Dakota,42.54,31.14,17.39,13.97,8.20,3.84
2016,Tennessee,48.81,34.75,18.79,15.46,8.98,4.23
2016,Texas,46.08,34.21,18.30,14.43,8.36,3.77
2016,Utah,42.89,31.95,17.73,14.28,8.60,4.12
2016,Vermont,41.36,28.92,13.84,11.18,5.77,2.30
2016,Virginia,44.17,32.26,15.70,11.98,6.60,2.75
2016,Washington,49.33,37.92,21.62,17.13,10.95,5.70
2016,West Virginia,45.62,28.65,12.52,8.70,4.05,1.51
2016,Wisconsin,43.44,31.16,16.52,13.40,7.65,3.48
2016,Wyoming,43.46,33.77,22.19,19.02,13.16,7.77
2017,United States,50.46,38.55,22.01,17.69,10.95,5.41
2017,Alabama,47.70,32.23,16.14,13.26,7.28,3.15
2017,Alaska,32.85,23.22,10.12,7.78,3.71,1.25
2017,Arizona,50.59,36.15,18.71,15.34,8.77,3.95
2017,Arkansas,52.21,37.29,22.35,19.66,14.17,9.43
2017,California,53.52,40.65,24.26,19.91,12.45,6.31
2017,Colorado,46.60,34.70,18.89,14.45,8.28,3.62
2017,Connecticut,57.30,44.42,28.64,24.58,15.54,8.21
2017,Delaware,44.83,31.64,15.03,12.04,6.28,2.43
2017,District of Columbia,51.79,37.98,21.63,17.69,9.77,4.26
2017,Florida,66.10,52.31,34.66,29.17,19.49,10.89
2017,Georgia,50.02,36.77,19.80,15.83,9.21,4.16
2017,Hawaii,38.81,27.32,13.20,10.86,6.17,2.89
